edge_id,geometry_wkt
10360,"LINESTRING (704024.875805 7065785.334468, 704028.241924 7065780.411296)"
10389,"LINESTRING (704122.565535 7065634.205571, 704124.088733 7065632.646554)"
10419,"LINESTRING (704191.269719 7065540.202514, 704187.066356 7065537.792293)"
10449,"LINESTRING (704205.166118 7065427.905321, 704205.898103 7065424.194975)"
10478,"LINESTRING (706010.471178 7065225.556069, 706012.882946 7065227.831999)"
10508,"LINESTRING (708900.495944 7065131.02162, 708898.4466 7065133.057673)"
10538,"LINESTRING (709807.139685 7068305.123827, 709814.45799 7068296.042948)"
10567,"LINESTRING (703362.443089 7065736.922335, 703325.222698 7065721.967276)"
10597,"LINESTRING (703267.033129 7065707.702236, 703262.060112 7065701.436476)"
10627,"LINESTRING (703208.92469 7065699.578125, 703206.048066 7065703.878009)"
10657,"LINESTRING (703164.62272 7065800.159813, 703160.073502 7065795.510238)"
10686,"LINESTRING (703118.379421 7065843.193815, 703120.465741 7065846.761025)"
10716,"LINESTRING (703196.584478 7065738.741775, 703187.14113 7065725.898637)"
10746,"LINESTRING (703021.644712 7065803.669027, 703036.922355 7065788.789074)"
10775,"LINESTRING (711319.637659 7069144.589344, 711325.467633 7069158.409082)"
10805,"LINESTRING (705369.167237 7070852.380729, 705362.371498 7070843.859689)"
10835,"LINESTRING (701081.741157 7069043.981637, 701087.832668 7069044.16113)"
10864,"LINESTRING (701263.827706 7069146.068946, 701336.841739 7069198.052237)"
10894,"LINESTRING (703653.861974 7065652.890988, 703655.290892 7065654.563502)"
10924,"LINESTRING (704913.214428 7059838.821748, 704910.5267 7059840.981132)"
10953,"LINESTRING (704274.977874 7059635.506527, 704267.143895 7059630.107349)"
10983,"LINESTRING (703989.395905 7059995.805092, 703994.268271 7060000.143205)"
11013,"LINESTRING (703348.89609 7065803.632629, 703344.201173 7065806.126049)"
11042,"LINESTRING (703355.968767 7065908.612367, 703365.121269 7065909.553957)"
11072,"LINESTRING (703493.844536 7065875.822337, 703492.083255 7065884.936946)"
11102,"LINESTRING (703282.96578 7065917.060668, 703280.968685 7065918.485915)"
11132,"LINESTRING (703299.267728 7065750.547086, 703301.115091 7065763.029323)"
11161,"LINESTRING (703656.981104 7065462.422321, 703656.417654 7065468.796228)"
11191,"LINESTRING (703383.544985 7065773.776738, 703358.818072 7065796.640221)"
11221,"LINESTRING (704136.822126 7065865.26218, 704154.78916 7065874.056898)"
11250,"LINESTRING (704388.820252 7065973.427666, 704412.957984 7065912.155166)"
11280,"LINESTRING (704020.494092 7065637.351803, 704017.72816 7065634.474697)"
11310,"LINESTRING (704348.742744 7065359.89295, 704345.127056 7065366.420419)"
11339,"LINESTRING (704393.884548 7065366.302515, 704382.462193 7065360.989089)"
11369,"LINESTRING (704452.333777 7065322.085507, 704451.513378 7065321.026191)"
11399,"LINESTRING (704546.496563 7065361.944733, 704555.150609 7065341.213126)"
11428,"LINESTRING (704585.580133 7065788.585721, 704584.817748 7065785.955138)"
11458,"LINESTRING (704629.282321 7065767.938691, 704630.611117 7065770.447165)"
11488,"LINESTRING (703771.884098 7065972.609563, 703782.135391 7065960.514201)"
11517,"LINESTRING (703985.146223 7066085.578608, 703988.549374 7066087.976981)"
11547,"LINESTRING (704590.894391 7065299.843085, 704590.042895 7065302.19373)"
11577,"LINESTRING (704458.173367 7065323.527713, 704456.990865 7065323.771934)"
11606,"LINESTRING (704289.713503 7066539.575163, 704291.268161 7066542.87498)"
11636,"LINESTRING (705365.451945 7067171.290885, 705378.590401 7067175.627424)"
11666,"LINESTRING (705425.689666 7067212.515343, 705425.4089 7067210.119089)"
11696,"LINESTRING (704232.200888 7066543.153116, 704235.365034 7066542.865769)"
11725,"LINESTRING (705460.511193 7067348.852891, 705493.97411 7067288.930337)"
11755,"LINESTRING (705432.531402 7067250.980294, 705433.746601 7067231.289841)"
11785,"LINESTRING (705127.391514 7067649.284328, 705122.672256 7067640.554118)"
11814,"LINESTRING (705032.105075 7067521.496816, 705030.772358 7067516.146425)"
11844,"LINESTRING (705258.368875 7067407.477723, 705230.388751 7067397.232298)"
11874,"LINESTRING (705259.993226 7067523.835209, 705206.042365 7067504.984511)"
11903,"LINESTRING (705154.836411 7067494.439257, 705144.702775 7067486.172109)"
11933,"LINESTRING (705201.701333 7067477.666174, 705199.136642 7067488.317587)"
11963,"LINESTRING (705332.264968 7067276.50403, 705339.05573 7067280.020909)"
11992,"LINESTRING (705300.610631 7067334.055559, 705292.71176 7067334.883881)"
12022,"LINESTRING (705175.855715 7067302.545641, 705177.349664 7067309.467521)"
12052,"LINESTRING (705098.762151 7067343.373681, 705099.013328 7067347.318929)"
12081,"LINESTRING (705074.90813 7067410.239009, 705067.58137 7067420.273222)"
12111,"LINESTRING (705255.004788 7067252.080966, 705265.974293 7067252.314174)"
12141,"LINESTRING (705029.731591 7067304.362433, 705029.790431 7067309.756237)"
12171,"LINESTRING (705093.046975 7067262.272748, 705107.26583 7067253.760482)"
12200,"LINESTRING (705270.326251 7067185.353367, 705272.230008 7067185.399739)"
12230,"LINESTRING (705380.124417 7067250.974171, 705381.387975 7067247.01923)"
12260,"LINESTRING (704992.795123 7067138.783673, 704983.026444 7067148.838068)"
12289,"LINESTRING (704954.564694 7067192.854223, 704951.829297 7067196.863674)"
12319,"LINESTRING (704927.481423 7067311.414716, 704932.131669 7067310.794748)"
12349,"LINESTRING (704842.241336 7067339.033337, 704835.390503 7067355.587569)"
12378,"LINESTRING (704974.124267 7067394.022836, 704964.911529 7067376.295482)"
12408,"LINESTRING (704843.350556 7067618.830234, 704842.31198 7067616.856817)"
12438,"LINESTRING (704894.72647 7067774.024179, 704896.328702 7067778.761861)"
12467,"LINESTRING (704914.979397 7067814.528791, 704897.155409 7067836.712373)"
12497,"LINESTRING (704966.618307 7067980.054727, 704965.717848 7067974.080627)"
12527,"LINESTRING (705024.031455 7068008.234061, 705032.016478 7068004.931413)"
12556,"LINESTRING (705123.963835 7068053.336327, 705118.694827 7068050.300268)"
12586,"LINESTRING (705191.119541 7068081.314609, 705184.94737 7068083.181109)"
12616,"LINESTRING (705125.51586 7068135.649058, 705103.099977 7068180.740435)"
12645,"LINESTRING (705096.74106 7068185.794119, 705097.191488 7068188.469149)"
12675,"LINESTRING (705053.5576 7068176.0594, 705049.485311 7068172.155233)"
12705,"LINESTRING (704818.912515 7067580.038578, 704816.417001 7067577.016361)"
12735,"LINESTRING (704674.794979 7067501.494775, 704676.207453 7067504.97293)"
12764,"LINESTRING (711407.192267 7069984.882277, 711348.287284 7070016.914278)"
12794,"LINESTRING (704832.386151 7059812.097303, 704833.389797 7059806.97239)"
12824,"LINESTRING (702641.795369 7065490.166877, 702636.768537 7065491.033723)"
12853,"LINESTRING (702515.643573 7065480.536125, 702509.671474 7065473.891713)"
12883,"LINESTRING (702544.59938 7065416.71735, 702546.864601 7065417.242142)"
12913,"LINESTRING (699849.713368 7068247.617853, 699856.966561 7068260.099226)"
12942,"LINESTRING (699781.517583 7066500.478257, 699795.991698 7066479.136972)"
12972,"LINESTRING (699806.80938 7066337.128899, 699808.897176 7066327.467009)"
13002,"LINESTRING (699766.592043 7066217.912385, 699755.916716 7066197.764586)"
13031,"LINESTRING (699670.286733 7066069.11225, 699667.030031 7066060.977378)"
13061,"LINESTRING (700787.517302 7067015.940797, 700784.884772 7067013.711613)"
13091,"LINESTRING (700424.762942 7066767.979802, 700402.171675 7066750.93891)"
13120,"LINESTRING (700281.901371 7066672.667085, 700269.855134 7066662.982342)"
13150,"LINESTRING (700151.469789 7066626.860138, 700088.722912 7066637.133566)"
13180,"LINESTRING (700315.435985 7067313.898311, 700310.149411 7067312.77246)"
13209,"LINESTRING (700064.204983 7067225.962787, 700057.920405 7067222.385463)"
13239,"LINESTRING (699743.04402 7067037.666728, 699698.62437 7067015.13564)"
13269,"LINESTRING (699641.953515 7066888.665073, 699641.443598 7066883.627996)"
13299,"LINESTRING (698642.181586 7067247.267732, 698652.120917 7067229.880529)"
13328,"LINESTRING (698750.230896 7067093.74382, 698754.518536 7067087.97023)"
13358,"LINESTRING (698859.743893 7066904.338163, 698864.2806 7066903.92491)"
13388,"LINESTRING (699440.532294 7066635.12151, 699447.531139 7066621.826011)"
13417,"LINESTRING (699115.962707 7066634.9294, 699120.995877 7066639.375067)"
13447,"LINESTRING (699218.865918 7066706.98242, 699222.475446 7066705.444042)"
13477,"LINESTRING (699295.650103 7066617.207181, 699305.404211 7066621.786147)"
13506,"LINESTRING (699531.640835 7066723.206586, 699540.056968 7066729.323956)"
13536,"LINESTRING (699993.044413 7068324.968129, 699992.895825 7068328.96892)"
13566,"LINESTRING (700190.227697 7068538.083422, 700198.095908 7068534.261202)"
13595,"LINESTRING (706124.608582 7060047.499563, 706129.399291 7060047.203946)"
13625,"LINESTRING (702405.240019 7059185.92072, 702427.570679 7059206.645024)"
13655,"LINESTRING (687323.329292 7063844.668315, 687312.557243 7063841.126788)"
13684,"LINESTRING (691529.662678 7058297.533313, 691523.638993 7058293.921027)"
13714,"LINESTRING (691365.949848 7058158.509912, 691376.807357 7058133.889955)"
13744,"LINESTRING (697630.24886 7058387.130703, 697642.361452 7058383.348183)"
13774,"LINESTRING (697422.538273 7059608.738082, 697418.749157 7059598.544015)"
13803,"LINESTRING (697548.205299 7059564.354904, 697548.984085 7059562.571689)"
13833,"LINESTRING (697658.195629 7059091.346332, 697655.232941 7059091.147001)"
13863,"LINESTRING (697577.978503 7059287.896744, 697579.209422 7059282.636754)"
13892,"LINESTRING (697642.979582 7059026.333983, 697646.675369 7059016.894408)"
13922,"LINESTRING (697698.454122 7058835.455874, 697696.221155 7058834.777078)"
13952,"LINESTRING (697395.155228 7059321.173619, 697392.327689 7059321.787797)"
13981,"LINESTRING (698711.517705 7059318.308853, 698717.889783 7059320.970548)"
14011,"LINESTRING (698876.377206 7059399.850708, 698873.621237 7059404.542438)"
14041,"LINESTRING (700306.60333 7060863.49644, 700309.26038 7060862.538275)"
14070,"LINESTRING (700485.365273 7060138.071151, 700484.791462 7060136.054211)"
14100,"LINESTRING (700517.332089 7060129.805877, 700517.537413 7060131.7225)"
14130,"LINESTRING (700368.490508 7059620.113042, 700376.79697 7059610.998648)"
14159,"LINESTRING (700510.731271 7059702.459648, 700515.401162 7059705.80297)"
14189,"LINESTRING (700616.647026 7059798.62315, 700620.297148 7059794.2555)"
14219,"LINESTRING (702139.486138 7059934.653114, 702099.543619 7059999.267497)"
14248,"LINESTRING (702241.582082 7060445.914044, 702236.722553 7060442.491171)"
14278,"LINESTRING (709092.744607 7061724.96088, 709089.897663 7061720.030918)"
14308,"LINESTRING (709444.480644 7060946.954641, 709440.484952 7060950.926012)"
14338,"LINESTRING (709191.090162 7061081.276047, 709188.559262 7061082.207919)"
14367,"LINESTRING (709726.349099 7060753.457356, 709695.433822 7060754.206004)"
14397,"LINESTRING (709214.619982 7061498.316644, 709211.449988 7061495.960195)"
14427,"LINESTRING (709107.434964 7061378.306605, 709100.456095 7061369.870958)"
14456,"LINESTRING (709061.699551 7061271.257298, 709063.455467 7061263.203591)"
14486,"LINESTRING (709360.314514 7061010.80849, 709371.733162 7061003.91883)"
14516,"LINESTRING (708920.836436 7061579.409133, 708926.559936 7061579.863994)"
14545,"LINESTRING (708663.218643 7061537.796441, 708661.299704 7061546.329209)"
14575,"LINESTRING (708670.760152 7061681.72351, 708639.141405 7061678.097595)"
14605,"LINESTRING (708878.00337 7061856.508061, 708874.399766 7061859.589041)"
14634,"LINESTRING (707291.335354 7062342.683285, 707283.235966 7062350.417381)"
14664,"LINESTRING (706994.900141 7062625.313625, 706967.218215 7062654.664279)"
14694,"LINESTRING (707236.659883 7062292.021354, 707227.18411 7062284.999922)"
14723,"LINESTRING (707048.359189 7062448.813448, 707013.773902 7062378.945496)"
14753,"LINESTRING (706197.004257 7063218.207773, 706199.676256 7063222.83529)"
14783,"LINESTRING (706095.713839 7063398.855487, 706092.66993 7063404.067344)"
14813,"LINESTRING (706238.338709 7062733.991913, 706358.656287 7062846.809912)"
14842,"LINESTRING (706228.281031 7063217.217316, 706215.408252 7063208.199041)"
14872,"LINESTRING (706047.392841 7063464.037297, 706045.385867 7063466.586998)"
14902,"LINESTRING (705847.206299 7063401.632311, 705852.423087 7063404.245355)"
14931,"LINESTRING (705771.434271 7063450.0837, 705754.305302 7063447.625613)"
14961,"LINESTRING (705493.664309 7063411.4813, 705487.460193 7063411.675792)"
14991,"LINESTRING (707893.349453 7065294.370374, 707901.975317 7065237.326224)"
15020,"LINESTRING (704362.749918 7065055.834137, 704385.362242 7065066.471849)"
15050,"LINESTRING (704581.688007 7059578.830953, 704586.464111 7059570.800789)"
15080,"LINESTRING (709387.036734 7056126.896355, 709378.814528 7056137.356498)"
15109,"LINESTRING (703975.523874 7058484.782644, 703975.111498 7058496.526866)"
15139,"LINESTRING (704300.679075 7058172.746625, 704306.567852 7058156.872725)"
15169,"LINESTRING (710735.379807 7066865.376194, 710765.875048 7066899.892309)"
15198,"LINESTRING (710996.705705 7067077.020032, 711026.494461 7067044.928017)"
15228,"LINESTRING (711173.935178 7066838.765703, 711177.400437 7066836.655261)"
15258,"LINESTRING (711282.294773 7066320.485449, 711284.567588 7066323.677216)"
15287,"LINESTRING (711398.491502 7066485.09516, 711442.099892 7066547.63532)"
15317,"LINESTRING (711467.452622 7066596.531531, 711469.915331 7066603.657617)"
15347,"LINESTRING (702682.770095 7065345.227458, 702675.725647 7065360.424252)"
15377,"LINESTRING (704343.634667 7064289.242746, 704347.668976 7064291.630625)"
15406,"LINESTRING (704272.873575 7064521.845978, 704273.254791 7064523.339525)"
15436,"LINESTRING (704354.162423 7064618.7252, 704358.717376 7064625.058378)"
15466,"LINESTRING (704401.974902 7064703.020295, 704400.32668 7064701.07999)"
15495,"LINESTRING (704367.428894 7064685.408407, 704336.193927 7064670.919545)"
15525,"LINESTRING (704395.746779 7064933.735428, 704398.339283 7064923.262334)"
15555,"LINESTRING (704514.373727 7064646.109791, 704503.990559 7064667.530786)"
15584,"LINESTRING (704606.651153 7064478.193722, 704613.27535 7064482.300062)"
15614,"LINESTRING (704930.959356 7064812.436386, 704936.416712 7064814.224201)"
15644,"LINESTRING (705178.90827 7064985.210475, 705173.650783 7064981.929339)"
15673,"LINESTRING (704910.359104 7064913.235755, 704905.83878 7064924.899301)"
15703,"LINESTRING (705046.326877 7064843.14005, 705039.267299 7064843.724301)"
15733,"LINESTRING (705159.103732 7064910.072061, 705161.081505 7064907.477391)"
15762,"LINESTRING (705037.654922 7064998.732525, 705045.401444 7065044.80787)"
15792,"LINESTRING (704837.824522 7064984.44802, 704828.171034 7064963.667695)"
15822,"LINESTRING (704717.451919 7064971.94214, 704716.238021 7064975.729997)"
15851,"LINESTRING (704763.478501 7064649.414431, 704764.249519 7064650.306585)"
15881,"LINESTRING (704657.343373 7064340.856414, 704655.270259 7064338.937976)"
15911,"LINESTRING (704633.579259 7064238.950155, 704640.285961 7064229.283024)"
15941,"LINESTRING (704413.546774 7064278.410136, 704416.355093 7064273.041109)"
15970,"LINESTRING (703909.894687 7062923.178961, 703948.184507 7062962.419704)"
16000,"LINESTRING (703447.478667 7062496.928449, 703454.10973 7062483.627328)"
16030,"LINESTRING (703551.507226 7062368.242857, 703577.081583 7062341.091608)"
16059,"LINESTRING (703886.755645 7062647.697029, 703884.278986 7062644.218562)"
16089,"LINESTRING (703955.996837 7062651.80178, 703956.362776 7062655.167352)"
16119,"LINESTRING (703788.407352 7063149.385911, 703783.601744 7063144.41266)"
16148,"LINESTRING (703629.260727 7062828.615916, 703631.804189 7062827.503222)"
16178,"LINESTRING (703523.803072 7062099.793024, 703524.031332 7062097.285917)"
16208,"LINESTRING (703753.181746 7062976.91681, 703749.600136 7062973.615942)"
16237,"LINESTRING (703775.891449 7063161.713294, 703761.91566 7063175.477235)"
16267,"LINESTRING (703626.792958 7062833.149697, 703625.795052 7062831.956701)"
16297,"LINESTRING (703974.601997 7063920.225358, 703982.504226 7063921.178188)"
16326,"LINESTRING (704126.985884 7063068.91324, 704122.363645 7063074.916168)"
16356,"LINESTRING (703940.122273 7062724.189402, 703936.683472 7062719.18358)"
16386,"LINESTRING (704038.789847 7062888.502973, 704026.074435 7062900.907614)"
16416,"LINESTRING (703681.047024 7063145.893162, 703732.487413 7063198.000814)"
16445,"LINESTRING (703620.877332 7063360.477842, 703602.377859 7063328.818294)"
16475,"LINESTRING (703719.27768 7063689.488825, 703721.929718 7063684.286541)"
16505,"LINESTRING (703898.768331 7063867.039268, 703902.933402 7063865.415209)"
16534,"LINESTRING (703394.434689 7064662.735303, 703395.110187 7064658.044209)"
16564,"LINESTRING (703595.283265 7064251.246485, 703601.206514 7064245.812193)"
16594,"LINESTRING (709281.526387 7061950.900663, 709300.565232 7061969.66422)"
16623,"LINESTRING (709237.446307 7061790.085384, 709243.094237 7061788.96924)"
16653,"LINESTRING (710622.425739 7061300.334525, 710608.746892 7061306.805075)"
16683,"LINESTRING (710764.160286 7061221.377086, 710746.059933 7061231.627484)"
16712,"LINESTRING (712194.063114 7062232.367793, 712190.060277 7062232.637652)"
