zone_id,P_i,is_vulnerable,in_model_sample,geometry_wkt
8337,86.0,False,False,"POLYGON ((696361.098779 7061850.802482, 696342.104802 7062050.097118, 696541.680104 7062069.238369, 696560.673605 7061869.943519, 696361.098779 7061850.802482))"
8338,49.0,False,False,"POLYGON ((696342.104802 7062050.097118, 696323.110372 7062249.392157, 696522.686151 7062268.533622, 696541.680104 7062069.238369, 696342.104802 7062050.097118))"
8339,132.5,False,False,"POLYGON ((696541.680104 7062069.238369, 696522.686151 7062268.533622, 696722.261904 7062287.67454, 696741.255382 7062088.379073, 696541.680104 7062069.238369))"
8340,157.0,False,False,"POLYGON ((696560.673605 7061869.943519, 696541.680104 7062069.238369, 696741.255382 7062088.379073, 696760.248407 7061889.08401, 696560.673605 7061869.943519))"
8341,33.0,False,False,"POLYGON ((696579.666655 7061670.649074, 696560.673605 7061869.943519, 696760.248407 7061889.08401, 696779.240981 7061689.78935, 696579.666655 7061670.649074))"
8342,116.0,False,False,"POLYGON ((696760.248407 7061889.08401, 696741.255382 7062088.379073, 696940.830635 7062107.519228, 696959.823185 7061908.223952, 696760.248407 7061889.08401))"
8343,5.0,False,False,"POLYGON ((696779.240981 7061689.78935, 696760.248407 7061889.08401, 696959.823185 7061908.223952, 696978.815283 7061708.929079, 696779.240981 7061689.78935))"
8344,6.0,False,False,"POLYGON ((696940.830635 7062107.519228, 696921.837633 7062306.814909, 697121.413338 7062325.95473, 697140.405863 7062126.658836, 696940.830635 7062107.519228))"
8345,85.5,False,False,"POLYGON ((696741.255382 7062088.379073, 696722.261904 7062287.67454, 696921.837633 7062306.814909, 696940.830635 7062107.519228, 696741.255382 7062088.379073))"
8346,21.0,False,False,"POLYGON ((696722.261904 7062287.67454, 696703.267975 7062486.970411, 696902.84418 7062506.110994, 696921.837633 7062306.814909, 696722.261904 7062287.67454))"
8347,12.0,False,False,"POLYGON ((696921.837633 7062306.814909, 696902.84418 7062506.110994, 697102.420361 7062525.251029, 697121.413338 7062325.95473, 696921.837633 7062306.814909))"
8348,25.0,False,False,"POLYGON ((696902.84418 7062506.110994, 696883.850275 7062705.407483, 697083.426932 7062724.547732, 697102.420361 7062525.251029, 696902.84418 7062506.110994))"
8349,9.0,False,False,"POLYGON ((696883.850275 7062705.407483, 696864.855918 7062904.704378, 697064.433051 7062923.84484, 697083.426932 7062724.547732, 696883.850275 7062705.407483))"
8350,5.0,False,False,"POLYGON ((696684.273594 7062686.266687, 696665.27876 7062885.563368, 696864.855918 7062904.704378, 696883.850275 7062705.407483, 696684.273594 7062686.266687))"
8351,2.0,False,False,"POLYGON ((696503.691745 7062467.82928, 696484.696888 7062667.125343, 696684.273594 7062686.266687, 696703.267975 7062486.970411, 696503.691745 7062467.82928))"
8352,121.0,False,False,"POLYGON ((696522.686151 7062268.533622, 696503.691745 7062467.82928, 696703.267975 7062486.970411, 696722.261904 7062287.67454, 696522.686151 7062268.533622))"
8353,75.0,False,False,"POLYGON ((696323.110372 7062249.392157, 696304.115491 7062448.687602, 696503.691745 7062467.82928, 696522.686151 7062268.533622, 696323.110372 7062249.392157))"
8354,15.0,False,False,"POLYGON ((696123.534569 7062230.250144, 696104.539212 7062429.545375, 696304.115491 7062448.687602, 696323.110372 7062249.392157, 696123.534569 7062230.250144))"
8355,10.0,False,False,"POLYGON ((696104.539212 7062429.545375, 696085.543402 7062628.84101, 696285.120157 7062647.98345, 696304.115491 7062448.687602, 696104.539212 7062429.545375))"
8356,2.5,False,False,"POLYGON ((696304.115491 7062448.687602, 696285.120157 7062647.98345, 696484.696888 7062667.125343, 696503.691745 7062467.82928, 696304.115491 7062448.687602))"
8357,2.0,False,False,"POLYGON ((696085.543402 7062628.84101, 696066.547139 7062828.137049, 696266.124371 7062847.279704, 696285.120157 7062647.98345, 696085.543402 7062628.84101))"
8358,13.0,False,False,"POLYGON ((696465.701578 7062866.42181, 696446.705815 7063065.718682, 696646.283474 7063084.860454, 696665.27876 7062885.563368, 696465.701578 7062866.42181))"
8359,13.0,False,False,"POLYGON ((696446.705815 7063065.718682, 696427.709601 7063265.01596, 696627.287737 7063284.157945, 696646.283474 7063084.860454, 696446.705815 7063065.718682))"
8360,4.0,False,False,"POLYGON ((696247.128132 7063046.576362, 696228.131441 7063245.873426, 696427.709601 7063265.01596, 696446.705815 7063065.718682, 696247.128132 7063046.576362))"
8361,3.0,False,False,"POLYGON ((696028.553256 7063226.730344, 696009.555636 7063426.027599, 696209.134297 7063445.170895, 696228.131441 7063245.873426, 696028.553256 7063226.730344))"
8362,1.0,False,False,"POLYGON ((696228.131441 7063245.873426, 696209.134297 7063445.170895, 696408.712934 7063464.313643, 696427.709601 7063265.01596, 696228.131441 7063245.873426))"
8363,11.0,False,True,"POLYGON ((696209.134297 7063445.170895, 696190.136701 7063644.46877, 696389.715815 7063663.611732, 696408.712934 7063464.313643, 696209.134297 7063445.170895))"
8364,6.0,False,False,"POLYGON ((696009.555636 7063426.027599, 695990.557562 7063625.32526, 696190.136701 7063644.46877, 696209.134297 7063445.170895, 696009.555636 7063426.027599))"
8365,7.0,False,False,"POLYGON ((696190.136701 7063644.46877, 696171.138652 7063843.767051, 696370.718243 7063862.910227, 696389.715815 7063663.611732, 696190.136701 7063644.46877))"
8366,2.0,False,False,"POLYGON ((696788.873969 7063701.89601, 696769.877352 7063901.194933, 696969.45687 7063920.336463, 696988.45301 7063721.037326, 696788.873969 7063701.89601))"
8367,219.0,False,True,"POLYGON ((697264.01016 7062942.984753, 697245.016304 7063142.28248, 697444.593865 7063161.422059, 697463.587244 7062962.124119, 697264.01016 7062942.984753))"
8368,98.5,False,False,"POLYGON ((697064.433051 7062923.84484, 697045.438719 7063123.142353, 697245.016304 7063142.28248, 697264.01016 7062942.984753, 697064.433051 7062923.84484))"
8369,8.0,False,False,"POLYGON ((697045.438719 7063123.142353, 697026.443934 7063322.440272, 697226.021997 7063341.580613, 697245.016304 7063142.28248, 697045.438719 7063123.142353))"
8370,173.5,False,True,"POLYGON ((697245.016304 7063142.28248, 697226.021997 7063341.580613, 697425.600034 7063360.720405, 697444.593865 7063161.422059, 697245.016304 7063142.28248))"
8371,92.0,False,True,"POLYGON ((697444.593865 7063161.422059, 697425.600034 7063360.720405, 697625.178048 7063379.859649, 697644.171402 7063180.56109, 697444.593865 7063161.422059))"
8372,148.0,False,True,"POLYGON ((697463.587244 7062962.124119, 697444.593865 7063161.422059, 697644.171402 7063180.56109, 697663.164304 7062981.262936, 697463.587244 7062962.124119))"
8373,122.0,False,False,"POLYGON ((697663.164304 7062981.262936, 697644.171402 7063180.56109, 697843.748914 7063199.699572, 697862.74134 7063000.401205, 697663.164304 7062981.262936))"
8374,169.0,True,False,"POLYGON ((698062.318351 7063019.538926, 698043.326402 7063218.837506, 698242.903866 7063237.974892, 698261.895338 7063038.676099, 698062.318351 7063019.538926))"
8375,179.5,True,True,"POLYGON ((697862.74134 7063000.401205, 697843.748914 7063199.699572, 698043.326402 7063218.837506, 698062.318351 7063019.538926, 697862.74134 7063000.401205))"
8376,427.5,True,True,"POLYGON ((697843.748914 7063199.699572, 697824.756037 7063398.998345, 698024.334002 7063418.136492, 698043.326402 7063218.837506, 697843.748914 7063199.699572))"
8377,280.0,True,False,"POLYGON ((698043.326402 7063218.837506, 698024.334002 7063418.136492, 698223.911943 7063437.274091, 698242.903866 7063237.974892, 698043.326402 7063218.837506))"
8378,173.0,False,True,"POLYGON ((697644.171402 7063180.56109, 697625.178048 7063379.859649, 697824.756037 7063398.998345, 697843.748914 7063199.699572, 697644.171402 7063180.56109))"
8379,167.5,True,True,"POLYGON ((697625.178048 7063379.859649, 697606.184243 7063579.158614, 697805.762709 7063598.297523, 697824.756037 7063398.998345, 697625.178048 7063379.859649))"
8380,158.0,False,False,"POLYGON ((697606.184243 7063579.158614, 697587.189986 7063778.457985, 697786.768929 7063797.597108, 697805.762709 7063598.297523, 697606.184243 7063579.158614))"
8381,249.5,True,True,"POLYGON ((697824.756037 7063398.998345, 697805.762709 7063598.297523, 698005.341151 7063617.435884, 698024.334002 7063418.136492, 697824.756037 7063398.998345))"
8382,142.5,True,False,"POLYGON ((698024.334002 7063418.136492, 698005.341151 7063617.435884, 698204.919569 7063636.573696, 698223.911943 7063437.274091, 698024.334002 7063418.136492))"
8383,37.0,False,False,"POLYGON ((698005.341151 7063617.435884, 697986.347849 7063816.735682, 698185.926744 7063835.873708, 698204.919569 7063636.573696, 698005.341151 7063617.435884))"
8384,188.5,False,True,"POLYGON ((697805.762709 7063598.297523, 697786.768929 7063797.597108, 697986.347849 7063816.735682, 698005.341151 7063617.435884, 697805.762709 7063598.297523))"
8385,180.5,False,False,"POLYGON ((697786.768929 7063797.597108, 697767.774699 7063996.897099, 697967.354095 7064016.035887, 697986.347849 7063816.735682, 697786.768929 7063797.597108))"
8386,396.0,True,True,"POLYGON ((697986.347849 7063816.735682, 697967.354095 7064016.035887, 698166.933468 7064035.174126, 698185.926744 7063835.873708, 697986.347849 7063816.735682))"
8387,160.5,False,True,"POLYGON ((697587.189986 7063778.457985, 697568.195278 7063977.757763, 697767.774699 7063996.897099, 697786.768929 7063797.597108, 697587.189986 7063778.457985))"
8388,159.0,False,False,"POLYGON ((697387.611018 7063759.318314, 697368.615833 7063958.617878, 697568.195278 7063977.757763, 697587.189986 7063778.457985, 697387.611018 7063759.318314))"
8389,219.5,False,True,"POLYGON ((697406.605752 7063560.019157, 697387.611018 7063759.318314, 697587.189986 7063778.457985, 697606.184243 7063579.158614, 697406.605752 7063560.019157))"
8390,164.5,True,False,"POLYGON ((697425.600034 7063360.720405, 697406.605752 7063560.019157, 697606.184243 7063579.158614, 697625.178048 7063379.859649, 697425.600034 7063360.720405))"
8391,65.0,False,False,"POLYGON ((697207.027237 7063540.879151, 697188.032026 7063740.178094, 697387.611018 7063759.318314, 697406.605752 7063560.019157, 697207.027237 7063540.879151))"
8392,192.0,True,False,"POLYGON ((697226.021997 7063341.580613, 697207.027237 7063540.879151, 697406.605752 7063560.019157, 697425.600034 7063360.720405, 697226.021997 7063341.580613))"
8393,79.0,True,True,"POLYGON ((697330.624107 7064357.218226, 697311.627566 7064556.51901, 697511.208444 7064575.659536, 697530.204507 7064376.358538, 697330.624107 7064357.218226))"
8394,12.0,False,False,"POLYGON ((697349.620196 7064157.917848, 697330.624107 7064357.218226, 697530.204507 7064376.358538, 697549.200118 7064177.057947, 697349.620196 7064157.917848))"
8395,59.5,False,False,"POLYGON ((697368.615833 7063958.617878, 697349.620196 7064157.917848, 697549.200118 7064177.057947, 697568.195278 7063977.757763, 697368.615833 7063958.617878))"
8396,59.0,False,False,"POLYGON ((697568.195278 7063977.757763, 697549.200118 7064177.057947, 697748.780017 7064196.197497, 697767.774699 7063996.897099, 697568.195278 7063977.757763))"
8397,118.0,False,False,"POLYGON ((697549.200118 7064177.057947, 697530.204507 7064376.358538, 697729.784883 7064395.498301, 697748.780017 7064196.197497, 697549.200118 7064177.057947))"
8398,6.0,False,False,"POLYGON ((697767.774699 7063996.897099, 697748.780017 7064196.197497, 697948.359891 7064215.336498, 697967.354095 7064016.035887, 697767.774699 7063996.897099))"
8399,164.5,False,False,"POLYGON ((697967.354095 7064016.035887, 697948.359891 7064215.336498, 698147.939741 7064234.47495, 698166.933468 7064035.174126, 697967.354095 7064016.035887))"
8400,11.0,False,False,"POLYGON ((697748.780017 7064196.197497, 697729.784883 7064395.498301, 697929.365235 7064414.637516, 697948.359891 7064215.336498, 697748.780017 7064196.197497))"
8401,28.0,False,False,"POLYGON ((697530.204507 7064376.358538, 697511.208444 7064575.659536, 697710.789298 7064594.799513, 697729.784883 7064395.498301, 697530.204507 7064376.358538))"
8402,11.0,False,False,"POLYGON ((697511.208444 7064575.659536, 697492.21193 7064774.960941, 697691.793261 7064794.101132, 697710.789298 7064594.799513, 697511.208444 7064575.659536))"
8403,3.0,False,False,"POLYGON ((697910.370128 7064613.938941, 697891.374569 7064813.240773, 698090.955853 7064832.379866, 698109.950933 7064633.07782, 697910.370128 7064613.938941))"
8404,5.0,False,False,"POLYGON ((697891.374569 7064813.240773, 697872.378559 7065012.543014, 698071.960321 7065031.68232, 698090.955853 7064832.379866, 697891.374569 7064813.240773))"
8405,9.0,False,False,"POLYGON ((697872.378559 7065012.543014, 697853.382098 7065211.845662, 698052.964338 7065230.985182, 698071.960321 7065031.68232, 697872.378559 7065012.543014))"
8406,4.0,False,False,"POLYGON ((697672.796773 7064993.403158, 697653.799833 7065192.705593, 697853.382098 7065211.845662, 697872.378559 7065012.543014, 697672.796773 7064993.403158))"
8407,1.0,False,False,"POLYGON ((697492.21193 7064774.960941, 697473.214963 7064974.262754, 697672.796773 7064993.403158, 697691.793261 7064794.101132, 697492.21193 7064774.960941))"
8408,5.0,False,False,"POLYGON ((697473.214963 7064974.262754, 697454.217545 7065173.564975, 697653.799833 7065192.705593, 697672.796773 7064993.403158, 697473.214963 7064974.262754))"
8409,2.0,False,False,"POLYGON ((697273.633129 7064955.121801, 697254.635233 7065154.423808, 697454.217545 7065173.564975, 697473.214963 7064974.262754, 697273.633129 7064955.121801))"
8410,18.0,False,False,"POLYGON ((697292.630574 7064755.820202, 697273.633129 7064955.121801, 697473.214963 7064974.262754, 697492.21193 7064774.960941, 697292.630574 7064755.820202))"
8411,112.5,False,False,"POLYGON ((697311.627566 7064556.51901, 697292.630574 7064755.820202, 697492.21193 7064774.960941, 697511.208444 7064575.659536, 697311.627566 7064556.51901))"
8412,79.0,False,False,"POLYGON ((697112.046664 7064537.377936, 697093.049193 7064736.678914, 697292.630574 7064755.820202, 697311.627566 7064556.51901, 697112.046664 7064537.377936))"
8413,36.0,False,False,"POLYGON ((696912.465738 7064518.236313, 696893.467789 7064717.537077, 697093.049193 7064736.678914, 697112.046664 7064537.377936, 696912.465738 7064518.236313))"
8414,4.0,False,False,"POLYGON ((696893.467789 7064717.537077, 696874.469388 7064916.838248, 697074.051271 7064935.980299, 697093.049193 7064736.678914, 696893.467789 7064717.537077))"
8415,56.0,False,False,"POLYGON ((697093.049193 7064736.678914, 697074.051271 7064935.980299, 697273.633129 7064955.121801, 697292.630574 7064755.820202, 697093.049193 7064736.678914))"
8416,4.0,False,False,"POLYGON ((697074.051271 7064935.980299, 697055.052896 7065135.282092, 697254.635233 7065154.423808, 697273.633129 7064955.121801, 697074.051271 7064935.980299))"
8417,4.0,False,False,"POLYGON ((696874.469388 7064916.838248, 696855.470535 7065116.139827, 697055.052896 7065135.282092, 697074.051271 7064935.980299, 696874.469388 7064916.838248))"
8418,14.0,False,False,"POLYGON ((696513.303812 7064479.95142, 696494.304908 7064679.251756, 696693.886361 7064698.394691, 696712.884787 7064499.094141, 696513.303812 7064479.95142))"
8419,3.0,False,False,"POLYGON ((696712.884787 7064499.094141, 696693.886361 7064698.394691, 696893.467789 7064717.537077, 696912.465738 7064518.236313, 696712.884787 7064499.094141))"
8420,19.0,False,False,"POLYGON ((696731.882761 7064299.793998, 696712.884787 7064499.094141, 696912.465738 7064518.236313, 696931.463234 7064318.935956, 696731.882761 7064299.793998))"
8421,3.0,False,False,"POLYGON ((696750.880283 7064100.494262, 696731.882761 7064299.793998, 696931.463234 7064318.935956, 696950.460278 7064119.636006, 696750.880283 7064100.494262))"
8422,14.0,False,False,"POLYGON ((696551.300263 7064081.351969, 696532.302264 7064280.651491, 696731.882761 7064299.793998, 696750.880283 7064100.494262, 696551.300263 7064081.351969))"
8423,6.0,False,False,"POLYGON ((696570.29781 7063882.052854, 696551.300263 7064081.351969, 696750.880283 7064100.494262, 696769.877352 7063901.194933, 696570.29781 7063882.052854))"
8424,10.0,False,False,"POLYGON ((696532.302264 7064280.651491, 696513.303812 7064479.95142, 696712.884787 7064499.094141, 696731.882761 7064299.793998, 696532.302264 7064280.651491))"
8425,3.5,False,False,"POLYGON ((696351.720219 7064062.209128, 696332.721742 7064261.508436, 696532.302264 7064280.651491, 696551.300263 7064081.351969, 696351.720219 7064062.209128))"
8426,3.0,False,False,"POLYGON ((696370.718243 7063862.910227, 696351.720219 7064062.209128, 696551.300263 7064081.351969, 696570.29781 7063882.052854, 696370.718243 7063862.910227))"
8427,6.0,False,False,"POLYGON ((696171.138652 7063843.767051, 696152.14015 7064043.065739, 696351.720219 7064062.209128, 696370.718243 7063862.910227, 696171.138652 7063843.767051))"
8428,3.0,False,False,"POLYGON ((695933.560626 7064223.220681, 695914.560741 7064422.519967, 696114.141789 7064441.664334, 696133.141196 7064242.364833, 695933.560626 7064223.220681))"
8429,4.0,False,False,"POLYGON ((696076.141616 7064840.264557, 696057.140851 7065039.56528, 696256.723308 7065058.70974, 696275.723596 7064859.408803, 696076.141616 7064840.264557))"
8430,4.0,False,False,"POLYGON ((695876.559613 7064821.119762, 695857.558369 7065020.420271, 696057.140851 7065039.56528, 696076.141616 7064840.264557, 695876.559613 7064821.119762))"
8431,8.0,False,False,"POLYGON ((695857.558369 7065020.420271, 695838.556672 7065219.721187, 696038.139632 7065238.866411, 696057.140851 7065039.56528, 695857.558369 7065020.420271))"
8432,2.0,False,False,"POLYGON ((696655.888151 7065096.997014, 696636.888367 7065296.298787, 696836.47123 7065315.441815, 696855.470535 7065116.139827, 696655.888151 7065096.997014))"
8433,8.0,False,False,"POLYGON ((696636.888367 7065296.298787, 696617.888131 7065495.600969, 696817.471472 7065514.74421, 696836.47123 7065315.441815, 696636.888367 7065296.298787))"
8434,5.0,False,False,"POLYGON ((696399.303597 7065675.759554, 696380.301977 7065875.062338, 696579.8863 7065894.206557, 696598.887442 7065694.903559, 696399.303597 7065675.759554))"
8435,5.0,False,False,"POLYGON ((696418.304765 7065476.457178, 696399.303597 7065675.759554, 696598.887442 7065694.903559, 696617.888131 7065495.600969, 696418.304765 7065476.457178))"
8436,2.0,False,False,"POLYGON ((696380.301977 7065875.062338, 696361.299904 7066074.365532, 696560.884706 7066093.509965, 696579.8863 7065894.206557, 696380.301977 7065875.062338))"
8437,7.0,False,False,"POLYGON ((696199.719729 7065656.615, 696180.717629 7065855.91757, 696380.301977 7065875.062338, 696399.303597 7065675.759554, 696199.719729 7065656.615))"
8438,2.0,False,False,"POLYGON ((696000.135836 7065637.469897, 695981.133258 7065836.772253, 696180.717629 7065855.91757, 696199.719729 7065656.615, 696000.135836 7065637.469897))"
8439,1.0,False,False,"POLYGON ((695981.133258 7065836.772253, 695962.130227 7066036.075017, 696161.715077 7066055.220549, 696180.717629 7065855.91757, 695981.133258 7065836.772253))"
8440,10.0,False,False,"POLYGON ((695762.545352 7066016.928937, 695743.541389 7066216.231896, 695943.126742 7066235.378191, 695962.130227 7066036.075017, 695762.545352 7066016.928937))"
8441,2.0,False,False,"POLYGON ((695743.541389 7066216.231896, 695724.536972 7066415.535265, 695924.122805 7066434.681775, 695943.126742 7066235.378191, 695743.541389 7066216.231896))"
8442,4.0,False,False,"POLYGON ((695705.532102 7066614.839044, 695686.526778 7066814.143232, 695886.11357 7066833.290171, 695905.118414 7066633.985768, 695705.532102 7066614.839044))"
8443,1.0,False,False,"POLYGON ((696361.299904 7066074.365532, 696342.297378 7066273.669134, 696541.882659 7066292.813782, 696560.884706 7066093.509965, 696361.299904 7066074.365532))"
8444,6.0,False,False,"POLYGON ((696560.884706 7066093.509965, 696541.882659 7066292.813782, 696741.467917 7066311.957881, 696760.469485 7066112.653849, 696560.884706 7066093.509965))"
8445,2.0,False,False,"POLYGON ((696760.469485 7066112.653849, 696741.467917 7066311.957881, 696941.05315 7066331.10143, 696960.054239 7066131.797184, 696760.469485 7066112.653849))"
8446,3.0,False,False,"POLYGON ((696960.054239 7066131.797184, 696941.05315 7066331.10143, 697140.63836 7066350.24443, 697159.638969 7066150.93997, 696960.054239 7066131.797184))"
8447,4.0,False,False,"POLYGON ((697159.638969 7066150.93997, 697140.63836 7066350.24443, 697340.223546 7066369.38688, 697359.223676 7066170.082207, 697159.638969 7066150.93997))"
8448,12.0,False,False,"POLYGON ((697140.63836 7066350.24443, 697121.637298 7066549.549299, 697321.222964 7066568.691964, 697340.223546 7066369.38688, 697140.63836 7066350.24443))"
8449,4.0,False,False,"POLYGON ((696922.051609 7066530.406085, 696903.049616 7066729.71115, 697102.635785 7066748.854578, 697121.637298 7066549.549299, 696922.051609 7066530.406085))"
8450,4.0,False,False,"POLYGON ((696903.049616 7066729.71115, 696884.04717 7066929.016625, 697083.633818 7066948.160267, 697102.635785 7066748.854578, 696903.049616 7066729.71115))"
8451,6.0,False,False,"POLYGON ((696684.460498 7066909.872433, 696665.457119 7067109.178104, 696865.044271 7067128.32251, 696884.04717 7066929.016625, 696684.460498 7066909.872433))"
8452,5.0,False,False,"POLYGON ((697682.39362 7067005.587898, 697663.392642 7067204.89464, 697862.979675 7067224.036299, 697881.980174 7067024.729342, 697682.39362 7067005.587898))"
8453,16.0,False,False,"POLYGON ((697777.391736 7066009.06034, 697758.393017 7066208.365032, 697957.977651 7066227.505621, 697976.975892 7066028.200715, 697777.391736 7066009.06034))"
8454,22.0,False,False,"POLYGON ((697796.390004 7065809.756057, 697777.391736 7066009.06034, 697976.975892 7066028.200715, 697995.973681 7065828.896219, 697796.390004 7065809.756057))"
8455,23.0,False,False,"POLYGON ((697815.38782 7065610.452184, 697796.390004 7065809.756057, 697995.973681 7065828.896219, 698014.971018 7065629.592131, 697815.38782 7065610.452184))"
8456,30.0,False,False,"POLYGON ((697615.804599 7065591.311687, 697596.806304 7065790.615347, 697796.390004 7065809.756057, 697815.38782 7065610.452184, 697615.804599 7065591.311687))"
8457,2.5,False,False,"POLYGON ((697397.222579 7065771.474088, 697378.223353 7065970.777943, 697577.807557 7065989.919416, 697596.806304 7065790.615347, 697397.222579 7065771.474088))"
8458,15.0,False,False,"POLYGON ((697178.639126 7065951.63592, 697159.638969 7066150.93997, 697359.223676 7066170.082207, 697378.223353 7065970.777943, 697178.639126 7065951.63592))"
8459,3.0,False,False,"POLYGON ((696979.054875 7065932.493348, 696960.054239 7066131.797184, 697159.638969 7066150.93997, 697178.639126 7065951.63592, 696979.054875 7065932.493348))"
8460,6.0,False,False,"POLYGON ((697197.638831 7065752.332279, 697178.639126 7065951.63592, 697378.223353 7065970.777943, 697397.222579 7065771.474088, 697197.638831 7065752.332279))"
8461,38.0,False,False,"POLYGON ((697454.217545 7065173.564975, 697435.219675 7065372.867604, 697634.802442 7065392.008436, 697653.799833 7065192.705593, 697454.217545 7065173.564975))"
8462,7.0,False,False,"POLYGON ((697435.219675 7065372.867604, 697416.221353 7065572.170641, 697615.804599 7065591.311687, 697634.802442 7065392.008436, 697435.219675 7065372.867604))"
8463,71.0,False,False,"POLYGON ((697634.802442 7065392.008436, 697615.804599 7065591.311687, 697815.38782 7065610.452184, 697834.385185 7065411.148719, 697634.802442 7065392.008436))"
8464,7.0,False,False,"POLYGON ((697834.385185 7065411.148719, 697815.38782 7065610.452184, 698014.971018 7065629.592131, 698033.967904 7065430.288452, 697834.385185 7065411.148719))"
8465,10.0,False,False,"POLYGON ((697853.382098 7065211.845662, 697834.385185 7065411.148719, 698033.967904 7065430.288452, 698052.964338 7065230.985182, 697853.382098 7065211.845662))"
8466,13.0,False,False,"POLYGON ((697653.799833 7065192.705593, 697634.802442 7065392.008436, 697834.385185 7065411.148719, 697853.382098 7065211.845662, 697653.799833 7065192.705593))"
8467,10.0,False,False,"POLYGON ((698233.550599 7065449.427637, 698214.554192 7065648.73153, 698414.137341 7065667.870379, 698433.13327 7065468.566273, 698233.550599 7065449.427637))"
8468,3.0,False,False,"POLYGON ((698033.967904 7065430.288452, 698014.971018 7065629.592131, 698214.554192 7065648.73153, 698233.550599 7065449.427637, 698033.967904 7065430.288452))"
8469,5.0,False,False,"POLYGON ((697995.973681 7065828.896219, 697976.975892 7066028.200715, 698176.560024 7066047.340541, 698195.557333 7065848.035831, 697995.973681 7065828.896219))"
8470,6.0,False,False,"POLYGON ((698414.137341 7065667.870379, 698395.140962 7065867.174893, 698594.724567 7065886.313407, 698613.720467 7065687.008679, 698414.137341 7065667.870379))"
8471,5.0,False,False,"POLYGON ((698613.720467 7065687.008679, 698594.724567 7065886.313407, 698794.308148 7065905.451372, 698813.30357 7065706.14643, 698613.720467 7065687.008679))"
8472,8.0,False,False,"POLYGON ((698775.312276 7066104.756722, 698756.315953 7066304.062483, 698955.900469 7066323.200325, 698974.896313 7066123.894351, 698775.312276 7066104.756722))"
8473,2.0,False,False,"POLYGON ((698794.308148 7065905.451372, 698775.312276 7066104.756722, 698974.896313 7066123.894351, 698993.891706 7065924.588787, 698794.308148 7065905.451372))"
8474,13.0,False,False,"POLYGON ((698433.13327 7065468.566273, 698414.137341 7065667.870379, 698613.720467 7065687.008679, 698632.715917 7065487.704359, 698433.13327 7065468.566273))"
8475,3.0,False,False,"POLYGON ((698632.715917 7065487.704359, 698613.720467 7065687.008679, 698813.30357 7065706.14643, 698832.29854 7065506.841897, 698632.715917 7065487.704359))"
8476,7.5,False,False,"POLYGON ((698452.128747 7065269.262576, 698433.13327 7065468.566273, 698632.715917 7065487.704359, 698651.710916 7065288.400449, 698452.128747 7065269.262576))"
8477,2.0,False,False,"POLYGON ((699050.875181 7065326.674548, 699031.88114 7065525.978885, 699231.463716 7065545.115324, 699250.457278 7065345.810774, 699050.875181 7065326.674548))"
8478,16.0,False,False,"POLYGON ((699431.046268 7065564.251215, 699412.052734 7065763.556387, 699611.635741 7065782.691941, 699630.628796 7065583.386555, 699431.046268 7065564.251215))"
8479,14.0,False,False,"POLYGON ((699450.039351 7065364.946451, 699431.046268 7065564.251215, 699630.628796 7065583.386555, 699649.621401 7065384.081578, 699450.039351 7065364.946451))"
8480,72.5,False,False,"POLYGON ((699649.621401 7065384.081578, 699630.628796 7065583.386555, 699830.211301 7065602.521347, 699849.203427 7065403.216157, 699649.621401 7065384.081578))"
8481,41.5,False,False,"POLYGON ((699849.203427 7065403.216157, 699830.211301 7065602.521347, 700029.793782 7065621.65559, 700048.785429 7065422.350186, 699849.203427 7065403.216157))"
8482,15.0,False,False,"POLYGON ((699630.628796 7065583.386555, 699611.635741 7065782.691941, 699811.218725 7065801.826946, 699830.211301 7065602.521347, 699630.628796 7065583.386555))"
8483,9.0,False,False,"POLYGON ((699592.642236 7065981.997736, 699573.648281 7066181.303941, 699773.232223 7066200.439372, 699792.225699 7066001.132954, 699592.642236 7065981.997736))"
8484,5.0,False,False,"POLYGON ((699611.635741 7065782.691941, 699592.642236 7065981.997736, 699792.225699 7066001.132954, 699811.218725 7065801.826946, 699611.635741 7065782.691941))"
8485,1.0,False,False,"POLYGON ((699811.218725 7065801.826946, 699792.225699 7066001.132954, 699991.809138 7066020.267623, 700010.801685 7065820.961402, 699811.218725 7065801.826946))"
8486,7.0,False,False,"POLYGON ((699773.232223 7066200.439372, 699754.238297 7066399.746199, 699953.822695 7066418.881294, 699972.816141 7066219.574254, 699773.232223 7066200.439372))"
8487,5.0,False,False,"POLYGON ((699174.480326 7066143.03143, 699155.484961 7066342.337618, 699355.06943 7066361.474361, 699374.064315 7066162.16796, 699174.480326 7066143.03143))"
8488,3.0,False,False,"POLYGON ((699012.886648 7065725.283631, 698993.891706 7065924.588787, 699193.475239 7065943.725653, 699212.469703 7065744.420284, 699012.886648 7065725.283631))"
8489,11.0,False,False,"POLYGON ((698955.900469 7066323.200325, 698936.904174 7066522.506709, 699136.489146 7066541.644215, 699155.484961 7066342.337618, 698955.900469 7066323.200325))"
8490,5.0,False,False,"POLYGON ((699136.489146 7066541.644215, 699117.49288 7066740.951222, 699317.078308 7066760.088392, 699336.074094 7066560.781171, 699136.489146 7066541.644215))"
8491,5.0,False,False,"POLYGON ((699336.074094 7066560.781171, 699317.078308 7066760.088392, 699516.663713 7066779.225013, 699535.659019 7066579.917579, 699336.074094 7066560.781171))"
